Date,Volume,Volume Weight,Open,Close,High,Low,Transactions
2022-08-18,316302.7751404006,1859.1573,1834.52,1845.9,1883.35,1820.0,662208
2022-08-19,881750.2926318358,1716.2705,1846.15,1608.72,1848.29,1602.28,1154627
2022-08-20,532073.3949707664,1603.9059,1609.1,1575.76,1658.14,1523.54,938344
2022-08-21,451285.353835027,1608.9556,1575.76,1617.84,1646.7,1562.27,953824
2022-08-22,596453.5727798212,1574.8916,1617.88,1624.78,1629.61,1528.93,1023670
2022-08-23,516444.81344743527,1628.875,1624.89,1665.95,1675.0,1563.29,953909
2022-08-24,561390.242667665,1651.6915,1665.7,1656.73,1694.89,1604.6,924636
2022-08-25,362881.1274214767,1696.3785,1656.54,1695.27,1723.07,1653.57,726676
2022-08-26,733292.7330032865,1619.613,1695.16,1508.02,1707.5,1485.94,966156
2022-08-27,443340.89494243875,1489.5036,1508.8,1491.22,1519.7,1446.62,626528
2022-08-28,340126.12441149086,1476.8975,1490.87,1426.61,1512.2,1423.35,532385
2022-08-29,579469.893384004,1487.0614,1427.48582452,1551.65,1561.0,1420.74,696821
2022-08-30,645224.390476638,1550.9716,1551.51,1524.78,1608.2,1473.23,750064
2022-08-31,593509.4058668696,1576.7674,1524.61,1554.0,1620.3,1524.12,814615
2022-09-01,393279.3834669485,1555.8786,1554.25,1586.23,1600.0,1512.83,542777
2022-09-02,416792.73426065664,1601.6464,1586.1,1575.69,1650.0,1545.67,555477
2022-09-03,166204.8908388613,1556.1672,1575.81,1557.7,1582.9,1531.98904655,303757
2022-09-04,125198.3445878584,1562.4051,1557.4,1579.07,1583.52,1540.59,271607
2022-09-05,239775.10505731122,1584.6959,1578.97,1618.01,1631.44,1557.04,337976
2022-09-06,578480.8177929247,1634.8849,1617.6,1559.28,1686.82,1553.59,604446
2022-09-07,427787.8374000175,1555.4895,1558.81828698,1629.92,1657.77,1489.98,535333
2022-09-08,438365.17687117145,1628.5188,1629.65738754,1635.73,1664.52,1594.31,556517
2022-09-09,461719.57099011133,1705.1874,1635.61,1719.15,1749.5,1630.51,596292
2022-09-10,211158.0493932242,1736.15,1719.43,1774.69,1789.86,1706.94,349918
2022-09-11,190834.10025260746,1762.3211,1774.9,1766.95,1789.98,1719.01,327356
2022-09-12,310610.9793302202,1733.0834,1766.97,1716.71,1783.56,1692.45,440312
2022-09-13,591667.7231577955,1643.2977,1716.2,1574.71,1763.9,1561.06,726997
2022-09-14,390831.05211686733,1599.1733,1574.5,1639.12,1652.7,1552.08,523414
2022-09-15,630763.188197026,1551.008,1638.5,1472.67,1656.0,1457.69,666521
2022-09-16,499505.53227889026,1447.8988,1474.2,1433.73,1484.5,1404.31,594912
2022-09-17,240675.56022184997,1446.534,1433.62,1468.97,1476.45898224,1408.66,433098
2022-09-18,405456.812171722,1383.3729,1468.9,1334.72,1470.49587126,1324.0,512247
2022-09-19,489948.5732415073,1329.226,1334.76,1376.67959926,1393.9,1279.0,687646
2022-09-20,500786.406738025,1350.6386,1376.14,1322.8,1385.8,1312.4,684118
2022-09-21,750408.5850880092,1324.9189,1322.74,1245.66,1419.0,1219.33,826958
2022-09-22,707195.8949884921,1285.9056,1245.36,1326.43,1349.7,1237.0,687260
2022-09-23,637487.2933483748,1308.9891,1327.1,1327.05,1360.0,1261.9,692698
2022-09-24,245201.79434449036,1328.9201,1327.24,1317.25,1349.94224716,1306.29,371709
2022-09-25,214775.02872036272,1305.22,1317.1,1294.63,1337.8,1269.41,346171
2022-09-26,639206.812928342,1311.3201,1295.5099612,1336.54,1341.13753568,1277.77,571732
2022-09-27,570616.885053955,1362.0982,1336.45,1327.92,1401.6,1303.66,557179
2022-09-28,672092.2974677745,1307.7684,1327.95,1337.3,1356.7,1253.54,641868
2022-09-29,485252.9835363131,1326.1514,1337.16,1336.02,1352.2,1288.12,518734
2022-09-30,601322.3948219055,1338.6987,1336.04,1328.95,1373.7,1309.4,514215
2022-10-01,120614.43425637038,1319.8223,1328.68,1311.76,1334.4,1302.65,345559
2022-10-02,185328.96272770507,1296.5596,1311.79,1276.79,1318.2,1268.45,373852
2022-10-03,435279.68102186284,1304.4141,1277.29444921,1323.28,1330.24,1262.45,506328
2022-10-04,347736.4151170135,1348.4333,1323.44,1362.09,1370.43,1318.82,445250
2022-10-05,374141.46020209574,1345.6736,1362.1,1352.48,1365.0,1316.2,466535
2022-10-06,510913.1261111752,1365.1125,1352.37,1352.24,1390.2,1345.0,575774
2022-10-07,341770.65979047865,1341.3805,1352.18,1331.0,1362.14,1317.14808044,449307
2022-10-08,101418.34741233567,1324.4438,1331.12,1315.71,1337.7,1303.6,240059
2022-10-09,116675.84246699093,1319.1469,1315.26,1323.41,1329.33,1307.21,237070
2022-10-10,299728.38074642525,1310.4091,1323.23,1290.06,1338.41,1287.31,397189
2022-10-11,434005.1748853373,1282.3109,1289.93,1279.94,1299.06906763,1267.0,502773
2022-10-12,296163.46322931256,1294.3105,1279.87,1294.33,1306.72,1274.73,468923
2022-10-13,658595.2110210002,1250.655,1294.19,1286.96,1301.85,1188.42,681090
2022-10-14,534366.546752076,1318.9169,1286.79,1296.36,1344.4,1282.72,581272
2022-10-15,166259.88720674918,1285.6713,1296.42,1275.09,1302.14,1262.29,363235
2022-10-16,186978.89228270765,1294.0937,1275.16,1306.03,1316.2,1274.61,319739
2022-10-17,309096.5473895323,1320.1775,1305.85,1331.49,1339.0,1295.14,434346
2022-10-18,416174.9875087042,1318.8033,1331.57,1310.78,1342.28,1286.67,508616
2022-10-19,277115.5804722451,1298.0917,1310.79,1284.76,1313.8,1279.8,425999
2022-10-20,351761.0101125357,1289.687,1285.6,1282.59,1311.4,1270.0,450319
2022-10-21,351876.7573988858,1285.1801,1282.59,1299.83,1307.9,1252.67,452690
2022-10-22,113114.57720070274,1308.4942,1300.02,1314.7,1321.2,1294.17,234978
